empresa,nicho,cidade,telefone,email,site,google_maps_url
"Clínica Odontológica Oral 360 Tijuca | Dentista Tijuca | Implantes Dentários","clínica odontológica","Rua Conde de Bonfim, 302 - 4º Andar - Tijuca, Rio de Janeiro - RJ, 20520-054","021998133001","faleconosco@oral360.com.br","http://oral360.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+Oral+360+Tijuca+%7C+Dentista+Tijuca+%7C+Implantes+Dent%C3%A1rios/data=!4m7!3m6!1s0x997e45e17aaaab:0xf2b729153df03a77!8m2!3d-22.9231535!4d-43.231498!16s%2Fg%2F11fqcz02kh!19sChIJq6p64UV-mQARdzrwPRUpt_I?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica Odontocor - Dentista Centro Rj | Especialista em Tratamento de Canal","clínica odontológica","Av. Pres. Vargas, 633 - sala 402 - Centro, Rio de Janeiro - RJ, 20071-905","021996018629","046c982186afa15dc9513490293d26b1@o37417.ingest.sentry.io","https://www.dentistacentrodorio.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+Odontocor+-+Dentista+Centro+Rj+%7C+Especialista+em+Tratamento+de+Canal/data=!4m7!3m6!1s0x997fd6b2d972ad:0xe7a4d465323feeda!8m2!3d-22.9024582!4d-43.181384!16s%2Fg%2F11sv1pv_8v!19sChIJrXLZstZ_mQAR2u4_MmXUpOc?authuser=0&hl=pt-BR&rclk=1"
"Clinica Odontológica Bias Fortes Belo Horizonte","clínica odontológica","Av. Bias Fortes, 247 - Lourdes, Belo Horizonte - MG, 30170-010","03130581862","%20biasfortes@biasfortes.com.br","http://www.clinicabiasfortes.com.br/","https://www.google.com.br/maps/place/Clinica+Odontol%C3%B3gica+Bias+Fortes+Belo+Horizonte/data=!4m7!3m6!1s0xa699de5e62f6cd:0xd4f80c3462184016!8m2!3d-19.9310065!4d-43.9402988!16s%2Fg%2F1tycxwxk!19sChIJzfZiXt6ZpgARFkAYYjQM-NQ?authuser=0&hl=pt-BR&rclk=1"
"Instituto Oral Premium - Dentista 24 Horas","clínica odontológica","Av. Getúlio Vargas, 1649 - Savassi, Belo Horizonte - MG, 30112-024","031997367514","contato@dentista24horas.net.br","http://dentista24horas.net.br/","https://www.google.com.br/maps/place/Instituto+Oral+Premium+-+Dentista+24+Horas/data=!4m7!3m6!1s0xa69720665b5827:0xb08253386a1d9b9c!8m2!3d-19.9396866!4d-43.9378233!16s%2Fg%2F11fp3q37p0!19sChIJJ1hbZiCXpgARnJsdajhTgrA?authuser=0&hl=pt-BR&rclk=1"
"Grupo Odontológico Especializado","clínica odontológica","Av. do Contorno, 7086 - Lourdes, Belo Horizonte - MG, 30110-048","03132236342","contato@clinicagoe.com.br","https://www.clinicagoe.com.br/","https://www.google.com.br/maps/place/Grupo+Odontol%C3%B3gico+Especializado/data=!4m7!3m6!1s0xa69763b79ebb9f:0xd3fc47e6e969178f!8m2!3d-19.9375574!4d-43.9444586!16s%2Fg%2F11gzg1f7b!19sChIJn7uet2OXpgARjxdp6eZH_NM?authuser=0&hl=pt-BR&rclk=1"
"Alivare Odontologia","clínica odontológica","Rua dos Guajajaras, 2003 - Barro Preto, Belo Horizonte - MG, 30180-101","031983619999","contato.alivare@gmail.com","http://www.alivare.com.br/","https://www.google.com.br/maps/place/Alivare+Odontologia/data=!4m7!3m6!1s0xa6975cd0796075:0x7f4a7228d701c9b3!8m2!3d-19.92231!4d-43.952671!16s%2Fg%2F1pv2l380l!19sChIJdWB50FyXpgARs8kB1yhySn8?authuser=0&hl=pt-BR&rclk=1"
"Odonto SOS","clínica odontológica","R. Cláudio Manoel, 223 - Funcionários, Belo Horizonte - MG, 30140-100","03136570600","odontosos@odontosos.com.br","http://www.odontosos.com/","https://www.google.com.br/maps/place/Odonto+SOS/data=!4m7!3m6!1s0xa699661a8e0893:0xd6ae07f67ac36aa0!8m2!3d-19.935033!4d-43.9274747!16s%2Fg%2F11q1ddf4n9!19sChIJkwiOGmaZpgARoGrDevYHrtY?authuser=0&hl=pt-BR&rclk=1"
"Centro Odontológico Pio XII - Dentista 24h","clínica odontológica","Av. Silva Jardim, 1347 - Rebouças, Curitiba - PR, 80250-200","04132326195","atendimento@odontopioxii.com.br","http://www.odontopioxii.com.br/","https://www.google.com.br/maps/place/Centro+Odontol%C3%B3gico+Pio+XII+-+Dentista+24h/data=!4m7!3m6!1s0x94dce4654f4d99cd:0xa7153606356ea638!8m2!3d-25.4421927!4d-49.2735644!16s%2Fg%2F1tmxgq0k!19sChIJzZlNT2Xk3JQROKZuNQY2Fac?authuser=0&hl=pt-BR&rclk=1"
"Clínica Physalis","clínica odontológica","Alameda Princesa Izabel, 964 - Bigorrilho, Curitiba - PR, 80730-080","04137799077","contato@clinicaphysalis.com.br","http://www.clinicaphysalis.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Physalis/data=!4m7!3m6!1s0x94dce3f42d1cd751:0x1bb45d434bbc2a05!8m2!3d-25.4312457!4d-49.2866813!16s%2Fg%2F11fzt5b34c!19sChIJUdccLfTj3JQRBSq8S0NdtBs?authuser=0&hl=pt-BR&rclk=1"
"Clínica Curitiba de Odontologia","clínica odontológica","R. Dr. Alexandre Gutierrez, 572 - Água Verde, Curitiba - PR, 80240-130","04131214141","contato@mintcream-crocodile-568214.hostingersite.com","http://www.clinicacuritiba.com/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Curitiba+de+Odontologia/data=!4m7!3m6!1s0x94dce387681890ab:0x9176aaa8aafb0801!8m2!3d-25.4485795!4d-49.2848355!16s%2Fg%2F11c58912wd!19sChIJq5AYaIfj3JQRAQj7qqiqdpE?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica | Rede Odonto Porto Alegre","clínica odontológica","Tv. Eng. Acilino de Carvalho, 10 - 4º andar - Centro Histórico, Porto Alegre - RS, 90010-200","05123123912","recepcao@redeodonto.com.br","https://www.redeodonto.com.br/rede-odonto-porto-alegre","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Rede+Odonto+Porto+Alegre/data=!4m7!3m6!1s0x9519790f65d9ee7d:0x36c6053951483898!8m2!3d-30.0302387!4d-51.2280939!16s%2Fg%2F11bwp2b27z!19sChIJfe7ZZQ95GZURmDhIUTkFxjY?authuser=0&hl=pt-BR&rclk=1"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","clínica odontológica","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"Dentista Porto Alegre | Clínica Dental Center","clínica odontológica","R. Gen. Vitorino, 305 - 7 andar - Centro Histórico, Porto Alegre - RS, 90020-171","05132251122","contato@dentistaportoalegre.com.br","http://www.dentistaportoalegre.com.br/","https://www.google.com.br/maps/place/Dentista+Porto+Alegre+%7C+Cl%C3%ADnica+Dental+Center/data=!4m7!3m6!1s0x95197907cbf5f4bd:0x8350219c9edd8058!8m2!3d-30.030598!4d-51.223675!16s%2Fg%2F1tfv68zn!19sChIJvfT1ywd5GZURWIDdnpwhUIM?authuser=0&hl=pt-BR&rclk=1"
"HPS Dentário","clínica odontológica","Av. Venâncio Aires, 1185 - Farroupilha, Porto Alegre - RS, 90040-192","05133329300","atendimento@hpsdentario.com.br","http://www.hpsdentario.com.br/","https://www.google.com.br/maps/place/HPS+Dent%C3%A1rio/data=!4m7!3m6!1s0x9519784da697b8db:0xa4484c6d60b21767!8m2!3d-30.037185!4d-51.209184!16s%2Fg%2F1tftmcp_!19sChIJ27iXpk14GZURZxeyYG1MSKQ?authuser=0&hl=pt-BR&rclk=1"
"Dra Jéssica Soares | Consulta | Bruxismo | Facetas | Clareamento | Restauração | Revisão | Periodontia DENTISTA PORTO ALEGRE","clínica odontológica","Av. Osvaldo Aranha, 1022 - Bom Fim, Porto Alegre - RS, 90035-191","051984350875","suporte@doctoralia.com.br","https://www.doctoralia.com.br/jessica-b-soares/dentista/porto-alegre","https://www.google.com.br/maps/place/Dra+J%C3%A9ssica+Soares+%7C+Consulta+%7C+Bruxismo+%7C+Facetas+%7C+Clareamento+%7C+Restaura%C3%A7%C3%A3o+%7C+Revis%C3%A3o+%7C+Periodontia+DENTISTA+PORTO+ALEGRE/data=!4m7!3m6!1s0x95197919fe009303:0x5451d01c095f47c0!8m2!3d-30.0346111!4d-51.2119431!16s%2Fg%2F11vbqd02wb!19sChIJA5MA_hl5GZURwEdfCRzQUVQ?authuser=0&hl=pt-BR&rclk=1"
"Sorrir Bem Clínica Odontológica","clínica odontológica","R. Dr. Flores, 383/601 - Centro Histórico, Porto Alegre - RS, 90020-123","05132420060","sac@clinicasorrirbem.com.br","https://clinicasorrirbem.com.br/","https://www.google.com.br/maps/place/Sorrir+Bem+Cl%C3%ADnica+Odontol%C3%B3gica/data=!4m7!3m6!1s0x951979063b3ba4b5:0x166788c98956ed0c!8m2!3d-30.0306241!4d-51.2248747!16s%2Fg%2F11cjkh1cmc!19sChIJtaQ7OwZ5GZURDO1WicmIZxY?authuser=0&hl=pt-BR&rclk=1"
"All Vida Odontologia","clínica odontológica","Venâncio Shopping, BL. B50, Sala 525, Asa Sul, Brasília – DF, 70333-900 - Asa Sul, Brasília - DF, 70333-900","061991250101","atendimento@allvida.com.br","https://allvida.com.br/odonto24h/","https://www.google.com.br/maps/place/All+Vida+Odontologia/data=!4m7!3m6!1s0x935a2fd48fc6dc1d:0x6c602f3726699dfb!8m2!3d-15.7960662!4d-47.8929301!16s%2Fg%2F11lcr58p9c!19sChIJHdzGj9QvWpMR-51pJjcvYGw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Oral Laser","clínica odontológica","SGAS 910 Conjunto B Edifício Mix Park Bloco D Sala 234 - Asa Sul, Brasília - DF, 70390-100","06132640555","orallaserbsb@gmail.com","https://www.orallaserbsb.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Oral+Laser/data=!4m7!3m6!1s0x935a3b609e5cde6f:0xc393d90748a3e6a9!8m2!3d-15.8117344!4d-47.9133157!16s%2Fg%2F11rwr21kns!19sChIJb95cnmA7WpMRqeajSAfZk8M?authuser=0&hl=pt-BR&rclk=1"
"ZR Odonto & Face","clínica odontológica","SIG Quadra 01 Lotes 985/1055 Centro Empresarial Parque Brasília Salas 84 e 85 - SUDOESTE, Brasília - DF, 70610-410","061998375118","contato@zrodonto.com","https://zrodonto.com.br/","https://www.google.com.br/maps/place/ZR+Odonto+%26+Face/data=!4m7!3m6!1s0x935a315667adff5d:0x614cc576281f6ba8!8m2!3d-15.7944957!4d-47.9114087!16s%2Fg%2F11kk1nsqnz!19sChIJXf-tZ1YxWpMRqGsfKHbFTGE?authuser=0&hl=pt-BR&rclk=1"
"Pronto Socorro em Odontologia 24h","clínica odontológica","R. 86, 584 - St. Sul, Goiânia - GO, 74083-330","06232421413","contato@psemodontologia.com.br","https://psemodontologia.com.br/","https://www.google.com.br/maps/place/Pronto+Socorro+em+Odontologia+24h/data=!4m7!3m6!1s0x935ef13e983dce39:0xcec4dd44b4996f68!8m2!3d-16.6872109!4d-49.2486509!16s%2Fg%2F1tplltj1!19sChIJOc49mD7xXpMRaG-ZtETdxM4?authuser=0&hl=pt-BR&rclk=1"
"Clean Clínica Odontológica 24 Horas","clínica odontológica","Av. Tancredo Neves, 999 - Caminho das Árvores, Salvador - BA, 41820-021","07133542888","contato.clean24h@gmail.com","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clean+Cl%C3%ADnica+Odontol%C3%B3gica+24+Horas/data=!4m7!3m6!1s0x7161ba143d6c29b:0x856f333f44638acb!8m2!3d-12.9796145!4d-38.4571593!16s%2Fg%2F1tdmf225!19sChIJm8LWQ6EbFgcRy4pjRD8zb4U?authuser=0&hl=pt-BR&rclk=1"
"Clinoi - Dentistas 24 horas","clínica odontológica","Ed. Joventino SIlva - Av. Antônio Carlos Magalhães, 811 - Sala 02 - Pituba, Salvador - BA, 41825-000","07133582135","contato.clean24h@gmail.com","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clinoi+-+Dentistas+24+horas/data=!4m7!3m6!1s0x7161b7f1a09d8c3:0x1e6b942f07ccf9c4!8m2!3d-12.9972894!4d-38.4658939!16s%2Fg%2F11fq77g0gp!19sChIJw9gJGn8bFgcRxPnMBy-Uax4?authuser=0&hl=pt-BR&rclk=1"
"Hospital Odontológico Central do Dente - Urgência e Emergência 24 Horas em Recife.","clínica odontológica","R. João Fernandes Viêira, 711 - Boa Vista, Recife - PE, 50050-245","081985769697","ouvidoria@centraldodente.com.br","http://www.centraldodente.com.br/","https://www.google.com.br/maps/place/Hospital+Odontol%C3%B3gico+Central+do+Dente+-+Urg%C3%AAncia+e+Emerg%C3%AAncia+24+Horas+em+Recife./data=!4m7!3m6!1s0x7ab18e7830c1bed:0xf8b672b05bec7139!8m2!3d-8.052052!4d-34.8943208!16s%2Fg%2F11g_z9392!19sChIJ7RsMg-cYqwcROXHsW7Bytvg?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica NEOPE","clínica odontológica","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","neope@hotmail.com.br","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"LN Odontologia - Dentista em Recife | Implantes Dentários l Invisalign | Facetas | Lente de Contato Dental","clínica odontológica","Edf. Empresarial Quartier - Estr. do Arraial, 2483 - Sala 1006 - Tamarineira, Recife - PE, 52051-380","081999131135","ln_odontologia@outlook.com","https://www.lnodontologia.com.br/","https://www.google.com.br/maps/place/LN+Odontologia+-+Dentista+em+Recife+%7C+Implantes+Dent%C3%A1rios+l+Invisalign+%7C+Facetas+%7C+Lente+de+Contato+Dental/data=!4m7!3m6!1s0x7ab19263ecb8c61:0x1a0f2f515a3f7bd2!8m2!3d-8.0315821!4d-34.9053876!16s%2Fg%2F11fmg_36db!19sChIJYYzLPiYZqwcR0ns_WlEvDxo?authuser=0&hl=pt-BR&rclk=1"
"Dr Darcy Mavignier Odonto24h","clínica odontológica","R. Antônio Augusto, 1271 - sl 604/605 - Aldeota, Fortaleza - CE, 60110-370","085999720087","odonto24h@yahoo.com.br","http://www.odonto24h.com.br/","https://www.google.com.br/maps/place/Dr+Darcy+Mavignier+Odonto24h/data=!4m7!3m6!1s0x7c748599fe5b83b:0xb4172673498f5e56!8m2!3d-3.7315363!4d-38.513845!16s%2Fg%2F1tcvph0v!19sChIJO7jln1lIxwcRVl6PSXMmF7Q?authuser=0&hl=pt-BR&rclk=1"
"Odonto Clean","clínica odontológica","R. Alberto Magno, 1008 - Montese, Fortaleza - CE, 60425-000","08530992265","quero@meusorrisonovo.com.br","https://www.meusorrisonovo.com.br/","https://www.google.com.br/maps/place/Odonto+Clean/data=!4m7!3m6!1s0x7c7494a630191f5:0x2a0c403681a90cb1!8m2!3d-3.7635221!4d-38.5488486!16s%2Fg%2F1q62cdc10!19sChIJ9ZEBY0pJxwcRsQypgTZADCo?authuser=0&hl=pt-BR&rclk=1"
"Nippo Dents Clínica Odontológica | Melhores Dentistas | Implantes Dentários São Paulo","dentista","Av. Fagundes Filho, 141 - cj. 66 - São Judas, São Paulo - SP, 04304-010","011963263528","nippodents@gmail.com","https://nippodents.com.br/","https://www.google.com.br/maps/place/Nippo+Dents+Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Melhores+Dentistas+%7C+Implantes+Dent%C3%A1rios+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce5af87b5b96b5:0x4c8f61042fe52350!8m2!3d-23.6265507!4d-46.6400251!16s%2Fg%2F11c20svbr6!19sChIJtZZbe_hazpQRUCPlLwRhj0w?authuser=0&hl=pt-BR&rclk=1"
"Odontologia Dr Mauro Assis Brasil dentista CRO RJ 16775","dentista","Av. Gomes Freire, 315 - sala 704 - Centro, Rio de Janeiro - RJ, 20231-012","021997048854","mbrasil135@hotmail.com","http://www.lineardigital.com.br/clientes/mauro/index.html","https://www.google.com.br/maps/place/Odontologia+Dr+Mauro+Assis+Brasil+dentista+CRO+RJ+16775/data=!4m7!3m6!1s0x997f0be1a8ac29:0xad8c51115eabc251!8m2!3d-22.9096645!4d-43.1842177!16s%2Fg%2F11qvcq6xkd!19sChIJKayo4Qt_mQARUcKrXhFRjK0?authuser=0&hl=pt-BR&rclk=1"
"Odontoarte Rio | Odontologia Especializada","dentista","Av. Rio Branco, 156 - SALA 1001 - Centro, Rio de Janeiro - RJ, 20040-003","021988343607","odontoarterio2@gmail.com","http://odontoarterio.com/","https://www.google.com.br/maps/place/Odontoarte+Rio+%7C+Odontologia+Especializada/data=!4m7!3m6!1s0x997f608f45046d:0x849542cc48b0720d!8m2!3d-22.9070328!4d-43.1773783!16s%2Fg%2F11g739ww19!19sChIJbQRFj2B_mQARDXKwSMxClYQ?authuser=0&hl=pt-BR&rclk=1"
"Dentista Centro RJ - Odonto Loureiro Clínica Odontológica e Implante","dentista","Av. Rio Branco, 37 - 502 - Centro, Rio de Janeiro - RJ, 20090-003","02122639285","contato@odontoloureiro.com.br","https://mloureiro.odo.br/","https://www.google.com.br/maps/place/Dentista+Centro+RJ+-+Odonto+Loureiro+Cl%C3%ADnica+Odontol%C3%B3gica+e+Implante/data=!4m7!3m6!1s0x997f5bd7d31efb:0xfc3c2b9637a976b6!8m2!3d-22.8989641!4d-43.1796802!16s%2Fg%2F11bwpczqsb!19sChIJ-x7T11t_mQARtnapN5YrPPw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Sorrio | Implante Dentário | Dentista de emergência | Clínica odontológica | Copacabana | Rio de Janeiro - RJ","dentista","R. Barata Ribeiro, 529 - Loja A - Copacabana, Rio de Janeiro - RJ, 22041-011","02139595277","contato@sorrio.com.br","https://www.sorrio.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Sorrio+%7C+Implante+Dent%C3%A1rio+%7C+Dentista+de+emerg%C3%AAncia+%7C+Cl%C3%ADnica+odontol%C3%B3gica+%7C+Copacabana+%7C+Rio+de+Janeiro+-+RJ/data=!4m7!3m6!1s0x9bd544b8b870bd:0xc340e1fb3bc60719!8m2!3d-22.9705723!4d-43.1883009!16s%2Fg%2F1tdpn9hy!19sChIJvXC4uETVmwARGQfGO_vhQMM?authuser=0&hl=pt-BR&rclk=1"
"Clinica Odontológica Bias Fortes Belo Horizonte","dentista","Av. Bias Fortes, 247 - Lourdes, Belo Horizonte - MG, 30170-010","03130581862","%20biasfortes@biasfortes.com.br","http://www.clinicabiasfortes.com.br/","https://www.google.com.br/maps/place/Clinica+Odontol%C3%B3gica+Bias+Fortes+Belo+Horizonte/data=!4m7!3m6!1s0xa699de5e62f6cd:0xd4f80c3462184016!8m2!3d-19.9310065!4d-43.9402988!16s%2Fg%2F1tycxwxk!19sChIJzfZiXt6ZpgARFkAYYjQM-NQ?authuser=0&hl=pt-BR&rclk=1"
"Instituto Oral Premium - Dentista 24 Horas","dentista","Av. Getúlio Vargas, 1649 - Savassi, Belo Horizonte - MG, 30112-024","031997367514","contato@dentista24horas.net.br","http://dentista24horas.net.br/","https://www.google.com.br/maps/place/Instituto+Oral+Premium+-+Dentista+24+Horas/data=!4m7!3m6!1s0xa69720665b5827:0xb08253386a1d9b9c!8m2!3d-19.9396866!4d-43.9378233!16s%2Fg%2F11fp3q37p0!19sChIJJ1hbZiCXpgARnJsdajhTgrA?authuser=0&hl=pt-BR&rclk=1"
"Odonto SOS","dentista","R. Cláudio Manoel, 223 - Funcionários, Belo Horizonte - MG, 30140-100","03136570600","odontosos@odontosos.com.br","http://www.odontosos.com/","https://www.google.com.br/maps/place/Odonto+SOS/data=!4m7!3m6!1s0xa699661a8e0893:0xd6ae07f67ac36aa0!8m2!3d-19.935033!4d-43.9274747!16s%2Fg%2F11q1ddf4n9!19sChIJkwiOGmaZpgARoGrDevYHrtY?authuser=0&hl=pt-BR&rclk=1"
"Alivare Odontologia","dentista","Rua dos Guajajaras, 2003 - Barro Preto, Belo Horizonte - MG, 30180-101","031983619999","contato.alivare@gmail.com","http://www.alivare.com.br/","https://www.google.com.br/maps/place/Alivare+Odontologia/data=!4m7!3m6!1s0xa6975cd0796075:0x7f4a7228d701c9b3!8m2!3d-19.92231!4d-43.952671!16s%2Fg%2F1pv2l380l!19sChIJdWB50FyXpgARs8kB1yhySn8?authuser=0&hl=pt-BR&rclk=1"
"Centro Odontológico Pio XII - Dentista 24h","dentista","Av. Silva Jardim, 1347 - Rebouças, Curitiba - PR, 80250-200","04132326195","atendimento@odontopioxii.com.br","http://www.odontopioxii.com.br/","https://www.google.com.br/maps/place/Centro+Odontol%C3%B3gico+Pio+XII+-+Dentista+24h/data=!4m7!3m6!1s0x94dce4654f4d99cd:0xa7153606356ea638!8m2!3d-25.4421927!4d-49.2735644!16s%2Fg%2F1tmxgq0k!19sChIJzZlNT2Xk3JQROKZuNQY2Fac?authuser=0&hl=pt-BR&rclk=1"
"Clínica Physalis","dentista","Alameda Princesa Izabel, 964 - Bigorrilho, Curitiba - PR, 80730-080","04137799077","contato@clinicaphysalis.com.br","http://www.clinicaphysalis.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Physalis/data=!4m7!3m6!1s0x94dce3f42d1cd751:0x1bb45d434bbc2a05!8m2!3d-25.4312457!4d-49.2866813!16s%2Fg%2F11fzt5b34c!19sChIJUdccLfTj3JQRBSq8S0NdtBs?authuser=0&hl=pt-BR&rclk=1"
"Curitiba Dental Office ~ Odontologia","dentista","Av. São José, 618 - Cj 905 - Cristo Rei, Curitiba - PR, 80050-350","","curitibadentaloffice.business@gmail.com","https://www.curitibadentaloffice.com/","https://www.google.com.br/maps/place/Curitiba+Dental+Office+~+Odontologia/data=!4m7!3m6!1s0x94dce5d28f10c141:0x1619b7f777283c64!8m2!3d-25.4354761!4d-49.2434811!16s%2Fg%2F11fd6dstdt!19sChIJQcEQj9Ll3JQRZDwod_e3GRY?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica | Rede Odonto Porto Alegre","dentista","Tv. Eng. Acilino de Carvalho, 10 - 4º andar - Centro Histórico, Porto Alegre - RS, 90010-200","05123123912","recepcao@redeodonto.com.br","https://www.redeodonto.com.br/rede-odonto-porto-alegre","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Rede+Odonto+Porto+Alegre/data=!4m7!3m6!1s0x9519790f65d9ee7d:0x36c6053951483898!8m2!3d-30.0302387!4d-51.2280939!16s%2Fg%2F11bwp2b27z!19sChIJfe7ZZQ95GZURmDhIUTkFxjY?authuser=0&hl=pt-BR&rclk=1"
"Dentista Porto Alegre | Clínica Dental Center","dentista","R. Gen. Vitorino, 305 - 7 andar - Centro Histórico, Porto Alegre - RS, 90020-171","05132251122","contato@dentistaportoalegre.com.br","http://www.dentistaportoalegre.com.br/","https://www.google.com.br/maps/place/Dentista+Porto+Alegre+%7C+Cl%C3%ADnica+Dental+Center/data=!4m7!3m6!1s0x95197907cbf5f4bd:0x8350219c9edd8058!8m2!3d-30.030598!4d-51.223675!16s%2Fg%2F1tfv68zn!19sChIJvfT1ywd5GZURWIDdnpwhUIM?authuser=0&hl=pt-BR&rclk=1"
"Dr. Matheus da Silveira Neu, Dentista","dentista","Av. Ipiranga, 7464 - Jardim do Salso, Porto Alegre - RS, 91530-000","","suporte@doctoralia.com.br","https://www.doctoralia.com.br/matheus-da-silveira-neu/dentista/porto-alegre?utm_source=google&utm_medium=gmb&utm_campaign=708528&utm_content=website","https://www.google.com.br/maps/place/Dr.+Matheus+da+Silveira+Neu,+Dentista/data=!4m7!3m6!1s0x951977ecd493258f:0xabb2372c2fd84887!8m2!3d-30.0551027!4d-51.1637545!16s%2Fg%2F11qq07yp59!19sChIJjyWT1Ox3GZURh0jYLyw3sqs?authuser=0&hl=pt-BR&rclk=1"
"Dra Jéssica Soares | Consulta | Bruxismo | Facetas | Clareamento | Restauração | Revisão | Periodontia DENTISTA PORTO ALEGRE","dentista","Av. Osvaldo Aranha, 1022 - Bom Fim, Porto Alegre - RS, 90035-191","051984350875","suporte@doctoralia.com.br","https://www.doctoralia.com.br/jessica-b-soares/dentista/porto-alegre","https://www.google.com.br/maps/place/Dra+J%C3%A9ssica+Soares+%7C+Consulta+%7C+Bruxismo+%7C+Facetas+%7C+Clareamento+%7C+Restaura%C3%A7%C3%A3o+%7C+Revis%C3%A3o+%7C+Periodontia+DENTISTA+PORTO+ALEGRE/data=!4m7!3m6!1s0x95197919fe009303:0x5451d01c095f47c0!8m2!3d-30.0346111!4d-51.2119431!16s%2Fg%2F11vbqd02wb!19sChIJA5MA_hl5GZURwEdfCRzQUVQ?authuser=0&hl=pt-BR&rclk=1"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","dentista","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"HPS Dentário","dentista","Av. Venâncio Aires, 1185 - Farroupilha, Porto Alegre - RS, 90040-192","05133329300","atendimento@hpsdentario.com.br","http://www.hpsdentario.com.br/","https://www.google.com.br/maps/place/HPS+Dent%C3%A1rio/data=!4m7!3m6!1s0x9519784da697b8db:0xa4484c6d60b21767!8m2!3d-30.037185!4d-51.209184!16s%2Fg%2F1tftmcp_!19sChIJ27iXpk14GZURZxeyYG1MSKQ?authuser=0&hl=pt-BR&rclk=1"
"All Vida Odontologia","dentista","Venâncio Shopping, BL. B50, Sala 525, Asa Sul, Brasília – DF, 70333-900 - Asa Sul, Brasília - DF, 70333-900","061991250101","atendimento@allvida.com.br","https://allvida.com.br/odonto24h/","https://www.google.com.br/maps/place/All+Vida+Odontologia/data=!4m7!3m6!1s0x935a2fd48fc6dc1d:0x6c602f3726699dfb!8m2!3d-15.7960662!4d-47.8929301!16s%2Fg%2F11lcr58p9c!19sChIJHdzGj9QvWpMR-51pJjcvYGw?authuser=0&hl=pt-BR&rclk=1"
