empresa,nicho,cidade,telefone,email,site,google_maps_url
"Da Fonte Advogados - unidade Recife","escritório de advocacia","Av. Antônio de Góes, 60 - Empresarial JCPM, Recife - PE, 51010-000","08121260092","contato@dafonteadv.com.br","http://www.dafonteadv.com.br/","https://www.google.com.br/maps/place/Da+Fonte+Advogados+-+unidade+Recife/data=!4m7!3m6!1s0x7ab18d007ffffd9:0x14700efbbeb837c1!8m2!3d-8.0896762!4d-34.8819002!16s%2Fg%2F1tfp2nqd!19sChIJ2f__B9AYqwcRwTe4vvsOcBQ?authuser=0&hl=pt-BR&rclk=1"
"Lins Advocacia","escritório de advocacia","Av. Visc. de Suassuna, 330 - Santo Amaro, Recife - PE, 50050-540","08134238629","contato@linsadvocacia.com","http://www.linsadvocacia.com/","https://www.google.com.br/maps/place/Lins+Advocacia/data=!4m7!3m6!1s0x7ab18eb32eaa66d:0x95ddf3c6004f2ede!8m2!3d-8.0535225!4d-34.8847418!16s%2Fg%2F1ptz04n8z!19sChIJbabqMusYqwcR3i5PAMbz3ZU?authuser=0&hl=pt-BR&rclk=1"
"Ortega e Ieiri Advogados","advogado autônomo","R. Sete de Abril, 342 - 9º andar - República, São Paulo - SP, 01044-000","011946287767","atendimento@spadvogado.com.br","https://www.spadvogado.com.br/","https://www.google.com.br/maps/place/Ortega+e+Ieiri+Advogados/data=!4m7!3m6!1s0x94ce584e1929fe83:0x9dc9084130ee3da3!8m2!3d-23.5449243!4d-46.6417687!16s%2Fg%2F1vzg3c13!19sChIJg_4pGU5YzpQRoz3uMEEIyZ0?authuser=0&hl=pt-BR&rclk=1"
"Mariza Sossai - Advogada especialista em Direito de Família e Sucessões.","advogado autônomo","R. Serra de Botucatu, 878 - Tatuapé, São Paulo - SP, 03317-000","","marizasossai@uol.com.br","https://www.marizasossai.com.br/","https://www.google.com.br/maps/place/Mariza+Sossai+-+Advogada+especialista+em+Direito+de+Fam%C3%ADlia+e+Sucess%C3%B5es./data=!4m7!3m6!1s0x94ce5fcaeb8aaabd:0xeeb2ebd28cc69c97!8m2!3d-23.543139!4d-46.563245!16s%2Fg%2F11yls7tjbf!19sChIJvaqK68pfzpQRl5zGjNLrsu4?authuser=0&hl=pt-BR&rclk=1"
"Ortega e Ieiri Advogados","advogado autônomo","R. Sete de Abril, 342 - 9º andar - República, São Paulo - SP, 01044-000","011946287767","atendimento@spadvogado.com.br","https://www.spadvogado.com.br/","https://www.google.com.br/maps/place/Ortega+e+Ieiri+Advogados/data=!4m7!3m6!1s0x94ce584e1929fe83:0x9dc9084130ee3da3!8m2!3d-23.5449243!4d-46.6417687!16s%2Fg%2F1vzg3c13!19sChIJg_4pGU5YzpQRoz3uMEEIyZ0?authuser=0&hl=pt-BR&rclk=1"
"Ernesto Rezende Neto Advocacia","advogado autônomo","Av. Paulista, 1009 - CJ 1004 - Jardim Paulista, São Paulo - SP, 01311-100","011981983265","advocacia@rezendeneto.com","https://www.ernestorezendeneto.com/","https://www.google.com.br/maps/place/Ernesto+Rezende+Neto+Advocacia/data=!4m7!3m6!1s0x94ce591a3d3e6593:0xe2e9514661075353!8m2!3d-23.5654197!4d-46.6523329!16s%2Fg%2F11zjnq7xpd!19sChIJk2U-PRpZzpQRU1MHYUZR6eI?authuser=0&hl=pt-BR&rclk=1"
"Ernesto Rezende Neto Advocacia","advogado autônomo","Av. Paulista, 1009 - CJ 1004 - Jardim Paulista, São Paulo - SP, 01311-100","011981983265","advocacia@rezendeneto.com","https://www.ernestorezendeneto.com/","https://www.google.com.br/maps/place/Ernesto+Rezende+Neto+Advocacia/data=!4m7!3m6!1s0x94ce591a3d3e6593:0xe2e9514661075353!8m2!3d-23.5654197!4d-46.6523329!16s%2Fg%2F11zjnq7xpd!19sChIJk2U-PRpZzpQRU1MHYUZR6eI?authuser=0&hl=pt-BR&rclk=1"
"Site para Advogados","advogado autônomo","R. Apucarana, 272 - Tatuapé, São Paulo - SP, 03311-000","011937767122","contato@seusite.com.br","https://siteparaadvogados.com.br/","https://www.google.com.br/maps/place/Site+para+Advogados/data=!4m7!3m6!1s0x94ce5ff106390e11:0xe087547f98f0d1d4!8m2!3d-23.5407853!4d-46.5650617!16s%2Fg%2F11mvxlr2kz!19sChIJEQ45BvFfzpQR1NHwmH9Uh-A?authuser=0&hl=pt-BR&rclk=1"
"Durão, Almeida & Pontes Advogados Associados","advogado autônomo","Av. das Américas, 3443 - edifício 4A - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003","02120187918","contato@dapadvocacia.com.br","https://dapadvocacia.com.br/","https://www.google.com.br/maps/place/Dur%C3%A3o,+Almeida+%26+Pontes+Advogados+Associados/data=!4m7!3m6!1s0x9bdb0806e46c8f:0x94baa31d5f6e0a1d!8m2!3d-23.0008876!4d-43.3483425!16s%2Fg%2F11fl7ftypy!19sChIJj2zkBgjbmwARHQpuXx2jupQ?authuser=0&hl=pt-BR&rclk=1"
"Durão, Almeida & Pontes Advogados Associados","advogado autônomo","Av. das Américas, 3443 - edifício 4A - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003","02120187918","contato@dapadvocacia.com.br","https://dapadvocacia.com.br/","https://www.google.com.br/maps/place/Dur%C3%A3o,+Almeida+%26+Pontes+Advogados+Associados/data=!4m7!3m6!1s0x9bdb0806e46c8f:0x94baa31d5f6e0a1d!8m2!3d-23.0008876!4d-43.3483425!16s%2Fg%2F11fl7ftypy!19sChIJj2zkBgjbmwARHQpuXx2jupQ?authuser=0&hl=pt-BR&rclk=1"
"Rajão Advogados","advogado autônomo","Rua Nelson Soares de Faria, 235 - Cidade Nova, Belo Horizonte - MG, 31170-030","031983203859","contato@rajaoadvogados.com","http://www.rajaoadvogados.com/","https://www.google.com.br/maps/place/Raj%C3%A3o+Advogados/data=!4m7!3m6!1s0xa69b5f0f5c78cb:0x463d993dc50a2f99!8m2!3d-19.8927955!4d-43.9272283!16s%2Fg%2F11r9fpz_hr!19sChIJy3hcD1-bpgARmS8KxT2ZPUY?authuser=0&hl=pt-BR&rclk=1"
"Rajão Advogados","advogado autônomo","Rua Nelson Soares de Faria, 235 - Cidade Nova, Belo Horizonte - MG, 31170-030","031983203859","contato@rajaoadvogados.com","http://www.rajaoadvogados.com/","https://www.google.com.br/maps/place/Raj%C3%A3o+Advogados/data=!4m7!3m6!1s0xa69b5f0f5c78cb:0x463d993dc50a2f99!8m2!3d-19.8927955!4d-43.9272283!16s%2Fg%2F11r9fpz_hr!19sChIJy3hcD1-bpgARmS8KxT2ZPUY?authuser=0&hl=pt-BR&rclk=1"
"Advogado Inventário em Curitiba - Jaster Advocacia","advogado autônomo","Av. Cândido de Abreu, 526 - Centro Cívico, Curitiba - PR, 80530-905","041998773756","advogadojaster@gmail.com","http://www.jasteradvocacia.com.br/","https://www.google.com.br/maps/place/Advogado+Invent%C3%A1rio+em+Curitiba+-+Jaster+Advocacia/data=!4m7!3m6!1s0x94dce309937ccc61:0x7f90437f27488bf0!8m2!3d-25.4199188!4d-49.2686703!16s%2Fg%2F11llywphr9!19sChIJYcx8kwnj3JQR8ItIJ39DkH8?authuser=0&hl=pt-BR&rclk=1"
"Advogado Inventário em Curitiba - Jaster Advocacia","advogado autônomo","Av. Cândido de Abreu, 526 - Centro Cívico, Curitiba - PR, 80530-905","041998773756","advogadojaster@gmail.com","http://www.jasteradvocacia.com.br/","https://www.google.com.br/maps/place/Advogado+Invent%C3%A1rio+em+Curitiba+-+Jaster+Advocacia/data=!4m7!3m6!1s0x94dce309937ccc61:0x7f90437f27488bf0!8m2!3d-25.4199188!4d-49.2686703!16s%2Fg%2F11llywphr9!19sChIJYcx8kwnj3JQR8ItIJ39DkH8?authuser=0&hl=pt-BR&rclk=1"
"Ricardo Stival - Advogado de Direito Médico | Defesa Médica","advogado autônomo","R. Luiz França, 939 - Cajuru, Curitiba - PR, 82900-250","04130146666","ricardo.stival@advocaciastival.com.br","http://www.ricardostival.com.br/","https://www.google.com.br/maps/place/Ricardo+Stival+-+Advogado+de+Direito+M%C3%A9dico+%7C+Defesa+M%C3%A9dica/data=!4m7!3m6!1s0x94dce5e3fcee2973:0x3443fcfe8f0709f1!8m2!3d-25.4463846!4d-49.2214783!16s%2Fg%2F11g2wx32hx!19sChIJcynu_OPl3JQR8QkHj_78QzQ?authuser=0&hl=pt-BR&rclk=1"
"Ricardo Stival - Advogado de Direito Médico | Defesa Médica","advogado autônomo","R. Luiz França, 939 - Cajuru, Curitiba - PR, 82900-250","04130146666","ricardo.stival@advocaciastival.com.br","http://www.ricardostival.com.br/","https://www.google.com.br/maps/place/Ricardo+Stival+-+Advogado+de+Direito+M%C3%A9dico+%7C+Defesa+M%C3%A9dica/data=!4m7!3m6!1s0x94dce5e3fcee2973:0x3443fcfe8f0709f1!8m2!3d-25.4463846!4d-49.2214783!16s%2Fg%2F11g2wx32hx!19sChIJcynu_OPl3JQR8QkHj_78QzQ?authuser=0&hl=pt-BR&rclk=1"
"Sangiogo Advogados Associados","advogado autônomo","R. Ramiro Barcelos, 805 - Independência, Porto Alegre - RS, 90035-001","05133110406","faleconosco@sangiogoadvogados.com.br","https://www.sangiogoadvogados.com.br/","https://www.google.com.br/maps/place/Sangiogo+Advogados+Associados/data=!4m7!3m6!1s0x951979b03f7e6787:0xa32bc528704aa1b7!8m2!3d-30.0261997!4d-51.2097957!16s%2Fg%2F11g_37f53!19sChIJh2d-P7B5GZURt6FKcCjFK6M?authuser=0&hl=pt-BR&rclk=1"
"Sangiogo Advogados Associados","advogado autônomo","R. Ramiro Barcelos, 805 - Independência, Porto Alegre - RS, 90035-001","05133110406","faleconosco@sangiogoadvogados.com.br","https://www.sangiogoadvogados.com.br/","https://www.google.com.br/maps/place/Sangiogo+Advogados+Associados/data=!4m7!3m6!1s0x951979b03f7e6787:0xa32bc528704aa1b7!8m2!3d-30.0261997!4d-51.2097957!16s%2Fg%2F11g_37f53!19sChIJh2d-P7B5GZURt6FKcCjFK6M?authuser=0&hl=pt-BR&rclk=1"
"Sonntag Advogados Associados","advogado autônomo","Av. Sen. Tarso Dutra, 161 - Conjunto 406 - Petrópolis, Porto Alegre - RS, 90690-140","05130218181","contato@sonntag.adv.br","https://sonntag.adv.br/","https://www.google.com.br/maps/place/Sonntag+Advogados+Associados/data=!4m7!3m6!1s0x95197829c04c07ff:0xd13b805d071489a5!8m2!3d-30.0393656!4d-51.1741192!16s%2Fg%2F1hc2k24cp!19sChIJ_wdMwCl4GZURpYkUB12AO9E?authuser=0&hl=pt-BR&rclk=1"
"Sonntag Advogados Associados","advogado autônomo","Av. Sen. Tarso Dutra, 161 - Conjunto 406 - Petrópolis, Porto Alegre - RS, 90690-140","05130218181","contato@sonntag.adv.br","https://sonntag.adv.br/","https://www.google.com.br/maps/place/Sonntag+Advogados+Associados/data=!4m7!3m6!1s0x95197829c04c07ff:0xd13b805d071489a5!8m2!3d-30.0393656!4d-51.1741192!16s%2Fg%2F1hc2k24cp!19sChIJ_wdMwCl4GZURpYkUB12AO9E?authuser=0&hl=pt-BR&rclk=1"
"Adriano Ryba e Ana Carolina Silveira Advogados de Família","advogado autônomo","R. Mostardeiro, 366 - Sala 501 - Independência, Porto Alegre - RS, 90430-000","051981248140","contato@advfam.com.br","http://advfam.com.br/","https://www.google.com.br/maps/place/Adriano+Ryba+e+Ana+Carolina+Silveira+Advogados+de+Fam%C3%ADlia/data=!4m7!3m6!1s0x951979062a88a8e3:0x13dec272c23db406!8m2!3d-30.0288972!4d-51.2021323!16s%2Fg%2F1tctgs94!19sChIJ46iIKgZ5GZURBrQ9wnLC3hM?authuser=0&hl=pt-BR&rclk=1"
"Adriano Ryba e Ana Carolina Silveira Advogados de Família","advogado autônomo","R. Mostardeiro, 366 - Sala 501 - Independência, Porto Alegre - RS, 90430-000","051981248140","contato@advfam.com.br","http://advfam.com.br/","https://www.google.com.br/maps/place/Adriano+Ryba+e+Ana+Carolina+Silveira+Advogados+de+Fam%C3%ADlia/data=!4m7!3m6!1s0x951979062a88a8e3:0x13dec272c23db406!8m2!3d-30.0288972!4d-51.2021323!16s%2Fg%2F1tctgs94!19sChIJ46iIKgZ5GZURBrQ9wnLC3hM?authuser=0&hl=pt-BR&rclk=1"
"Galvão & Silva Advocacia","advogado autônomo","Super Center, Condomínio do Ed Super C. Venancio 2000 - SCS Quadra 8 Bloco B Lotes 50/60, Salas 202 a 206 - Asa Sul, Brasília - DF, 70333-900","08002121700","atendimento@galvaoesilva.com","https://www.galvaoesilva.com/","https://www.google.com.br/maps/place/Galv%C3%A3o+%26+Silva+Advocacia/data=!4m7!3m6!1s0x935a3a4811905555:0x99e911b6ee0333d9!8m2!3d-15.7965421!4d-47.8930136!16s%2Fg%2F11b6hl58hw!19sChIJVVWQEUg6WpMR2TMD7rYR6Zk?authuser=0&hl=pt-BR&rclk=1"
"Galvão & Silva Advocacia","advogado autônomo","Super Center, Condomínio do Ed Super C. Venancio 2000 - SCS Quadra 8 Bloco B Lotes 50/60, Salas 202 a 206 - Asa Sul, Brasília - DF, 70333-900","08002121700","atendimento@galvaoesilva.com","https://www.galvaoesilva.com/","https://www.google.com.br/maps/place/Galv%C3%A3o+%26+Silva+Advocacia/data=!4m7!3m6!1s0x935a3a4811905555:0x99e911b6ee0333d9!8m2!3d-15.7965421!4d-47.8930136!16s%2Fg%2F11b6hl58hw!19sChIJVVWQEUg6WpMR2TMD7rYR6Zk?authuser=0&hl=pt-BR&rclk=1"
"Campos Pinho Advogados Associados | Advogados Especialistas em Direito Trabalhista, Cível, Criminal e Previdenciário.","advogado autônomo","St. B Norte QNB 16 Edificio Noleto Sala 205 - Taguatinga, Brasília - DF, 72115-160","061981490953","contato@campospinho.adv.br","https://campospinho.adv.br/","https://www.google.com.br/maps/place/Campos+Pinho+Advogados+Associados+%7C+Advogados+Especialistas+em+Direito+Trabalhista,+C%C3%ADvel,+Criminal+e+Previdenci%C3%A1rio./data=!4m7!3m6!1s0x935a3334c07d528b:0x2cba84ddf5918d24!8m2!3d-15.8178806!4d-48.0626698!16s%2Fg%2F11pfvdktyp!19sChIJi1J9wDQzWpMRJI2R9d2Euiw?authuser=0&hl=pt-BR&rclk=1"
"Campos Pinho Advogados Associados | Advogados Especialistas em Direito Trabalhista, Cível, Criminal e Previdenciário.","advogado autônomo","St. B Norte QNB 16 Edificio Noleto Sala 205 - Taguatinga, Brasília - DF, 72115-160","061981490953","contato@campospinho.adv.br","https://campospinho.adv.br/","https://www.google.com.br/maps/place/Campos+Pinho+Advogados+Associados+%7C+Advogados+Especialistas+em+Direito+Trabalhista,+C%C3%ADvel,+Criminal+e+Previdenci%C3%A1rio./data=!4m7!3m6!1s0x935a3334c07d528b:0x2cba84ddf5918d24!8m2!3d-15.8178806!4d-48.0626698!16s%2Fg%2F11pfvdktyp!19sChIJi1J9wDQzWpMRJI2R9d2Euiw?authuser=0&hl=pt-BR&rclk=1"
"SANTOSAMPAIO ADVOCACIA","advogado autônomo","CA Vicente Pires Col. Agrícola Vicente Pires Condomínio Veneza - Vicente Pires, Brasília - DF, 72005-175","061984281931","glauberv@santosampaio.com.br","http://www.santosampaio.com.br/","https://www.google.com.br/maps/place/SANTOSAMPAIO+ADVOCACIA/data=!4m7!3m6!1s0x935a33df92bd0fbb:0x38d61bf90d7dc850!8m2!3d-15.8016355!4d-48.0018104!16s%2Fg%2F11g2wkm62y!19sChIJuw-9kt8zWpMRUMh9Dfkb1jg?authuser=0&hl=pt-BR&rclk=1"
"SANTOSAMPAIO ADVOCACIA","advogado autônomo","CA Vicente Pires Col. Agrícola Vicente Pires Condomínio Veneza - Vicente Pires, Brasília - DF, 72005-175","061984281931","glauberv@santosampaio.com.br","http://www.santosampaio.com.br/","https://www.google.com.br/maps/place/SANTOSAMPAIO+ADVOCACIA/data=!4m7!3m6!1s0x935a33df92bd0fbb:0x38d61bf90d7dc850!8m2!3d-15.8016355!4d-48.0018104!16s%2Fg%2F11g2wkm62y!19sChIJuw-9kt8zWpMRUMh9Dfkb1jg?authuser=0&hl=pt-BR&rclk=1"
"Romão & Advogados Associados","advogado autônomo","Av. T-5, 40 - BUENO, Goiânia - GO, 74230-042","06231230422","atendimento@romao.adv.br","https://romao.adv.br/","https://www.google.com.br/maps/place/Rom%C3%A3o+%26+Advogados+Associados/data=!4m7!3m6!1s0x935ef19d68f1b3b3:0xdf69341517489fe9!8m2!3d-16.7069515!4d-49.2696406!16s%2Fg%2F11p67k2n9p!19sChIJs7PxaJ3xXpMR6Z9IFxU0ad8?authuser=0&hl=pt-BR&rclk=1"
"Romão & Advogados Associados","advogado autônomo","Av. T-5, 40 - BUENO, Goiânia - GO, 74230-042","06231230422","atendimento@romao.adv.br","https://romao.adv.br/","https://www.google.com.br/maps/place/Rom%C3%A3o+%26+Advogados+Associados/data=!4m7!3m6!1s0x935ef19d68f1b3b3:0xdf69341517489fe9!8m2!3d-16.7069515!4d-49.2696406!16s%2Fg%2F11p67k2n9p!19sChIJs7PxaJ3xXpMR6Z9IFxU0ad8?authuser=0&hl=pt-BR&rclk=1"
"Abrão e Silva Advogados Setor Sul - Goiânia","advogado autônomo","R. 100, 35 - St. Sul, Goiânia - GO, 74080-140","06234122893","tributario@abraoesilva.com","https://abraoesilvaadvogados.com.br/goiania-setorsul","https://www.google.com.br/maps/place/Abr%C3%A3o+e+Silva+Advogados+Setor+Sul+-+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef15df3c34441:0xaf39f5880b14a3e8!8m2!3d-16.6828681!4d-49.258502!16s%2Fg%2F11n0b0_s33!19sChIJQUTD813xXpMR6KMUC4j1Oa8?authuser=0&hl=pt-BR&rclk=1"
"Abrão e Silva Advogados Setor Sul - Goiânia","advogado autônomo","R. 100, 35 - St. Sul, Goiânia - GO, 74080-140","06234122893","tributario@abraoesilva.com","https://abraoesilvaadvogados.com.br/goiania-setorsul","https://www.google.com.br/maps/place/Abr%C3%A3o+e+Silva+Advogados+Setor+Sul+-+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef15df3c34441:0xaf39f5880b14a3e8!8m2!3d-16.6828681!4d-49.258502!16s%2Fg%2F11n0b0_s33!19sChIJQUTD813xXpMR6KMUC4j1Oa8?authuser=0&hl=pt-BR&rclk=1"
"Vivania Mota Advogada de Família em Salvador","advogado autônomo","Av. Estados Unidos, 528 - sala 1114 - Comércio, Salvador - BA, 40010-020","071991962289","vivaniamotaadvocacia@gmail.com","https://vivaniamota.wixsite.com/advogada","https://www.google.com.br/maps/place/Vivania+Mota+Advogada+de+Fam%C3%ADlia+em+Salvador/data=!4m7!3m6!1s0x716059177d7ddbd:0xd7a99582758ed7ca!8m2!3d-12.9691066!4d-38.5108285!16s%2Fg%2F11lgtr6xck!19sChIJvd3Xd5EFFgcRyteOdYKVqdc?authuser=0&hl=pt-BR&rclk=1"
"Marina Basile Sociedade Individual de Advocacia","advogado autônomo","Av. Sete de Setembro, Praça Santo Antônio da Barra, 3438 - Barra, Salvador - BA, 40130-001","07133554045","contato@marinabasile.com.br","http://www.marinabasile.com.br/","https://www.google.com.br/maps/place/Marina+Basile+Sociedade+Individual+de+Advocacia/data=!4m7!3m6!1s0x7161b0370275c87:0xb3e5bfd325f70fd5!8m2!3d-13.0016536!4d-38.531639!16s%2Fg%2F11c1njv348!19sChIJh1wncAMbFgcR1Q_3JdO_5bM?authuser=0&hl=pt-BR&rclk=1"
"Marina Basile Sociedade Individual de Advocacia","advogado autônomo","Av. Sete de Setembro, Praça Santo Antônio da Barra, 3438 - Barra, Salvador - BA, 40130-001","07133554045","contato@marinabasile.com.br","http://www.marinabasile.com.br/","https://www.google.com.br/maps/place/Marina+Basile+Sociedade+Individual+de+Advocacia/data=!4m7!3m6!1s0x7161b0370275c87:0xb3e5bfd325f70fd5!8m2!3d-13.0016536!4d-38.531639!16s%2Fg%2F11c1njv348!19sChIJh1wncAMbFgcR1Q_3JdO_5bM?authuser=0&hl=pt-BR&rclk=1"
"CARDOSO ADVOCACIA","advogado autônomo","R. Alceu Amoroso Lima, 668 - 1105 e 1104 - Caminho das Árvores, Salvador - BA, 41820-770","071996950180","contato@cardosoadvocacia.com.br","http://cardosoadvocacia.com.br/","https://www.google.com.br/maps/place/CARDOSO+ADVOCACIA/data=!4m7!3m6!1s0x7161b1ad310b619:0x209174fab94000e3!8m2!3d-12.9813154!4d-38.4534422!16s%2Fg%2F11cndbw177!19sChIJGbYQ0xobFgcR4wBAufp0kSA?authuser=0&hl=pt-BR&rclk=1"
"Jaqueline Araujo Advocacia e Consultoria","advogado autônomo","Alameda Horto Bela Vista, 808 - Horto Bela Vista, Salvador - BA, 41098-030","071993993535","contato@advogadosfa.com.br","https://advogadosfa.com.br/","https://www.google.com.br/maps/place/Jaqueline+Araujo+Advocacia+e+Consultoria/data=!4m7!3m6!1s0x7161b34ddf2447b:0x8645d2dbae8a3d9e!8m2!3d-12.9661119!4d-38.4747159!16s%2Fg%2F11l5krn11f!19sChIJe0Ty3TQbFgcRnj2KrtvSRYY?authuser=0&hl=pt-BR&rclk=1"
"Jaqueline Araujo Advocacia e Consultoria","advogado autônomo","Alameda Horto Bela Vista, 808 - Horto Bela Vista, Salvador - BA, 41098-030","071993993535","contato@advogadosfa.com.br","https://advogadosfa.com.br/","https://www.google.com.br/maps/place/Jaqueline+Araujo+Advocacia+e+Consultoria/data=!4m7!3m6!1s0x7161b34ddf2447b:0x8645d2dbae8a3d9e!8m2!3d-12.9661119!4d-38.4747159!16s%2Fg%2F11l5krn11f!19sChIJe0Ty3TQbFgcRnj2KrtvSRYY?authuser=0&hl=pt-BR&rclk=1"
"Contabilizei Escritório de Contabilidade em São Paulo","escritório de contabilidade","Av. Paulista, 1106 - 16º andar - Bela Vista, São Paulo - SP, 01418-100","","querosercliente@contabilizei.com.br","https://www.contabilizei.com.br/?utm_source=google&utm_medium=organic&utm_campaign=GMBSaoPaulo","https://www.google.com.br/maps/place/Contabilizei+Escrit%C3%B3rio+de+Contabilidade+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce59c8e4bfffff:0x2d798851156fd18!8m2!3d-23.5641006!4d-46.6525278!16s%2Fg%2F11g9qcgrn3!19sChIJ__-_5MhZzpQRGP1WEYWY1wI?authuser=0&hl=pt-BR&rclk=1"
"Contabilizei Escritório de Contabilidade em São Paulo","escritório de contabilidade","Av. Paulista, 1106 - 16º andar - Bela Vista, São Paulo - SP, 01418-100","","querosercliente@contabilizei.com.br","https://www.contabilizei.com.br/?utm_source=google&utm_medium=organic&utm_campaign=GMBSaoPaulo","https://www.google.com.br/maps/place/Contabilizei+Escrit%C3%B3rio+de+Contabilidade+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce59c8e4bfffff:0x2d798851156fd18!8m2!3d-23.5641006!4d-46.6525278!16s%2Fg%2F11g9qcgrn3!19sChIJ__-_5MhZzpQRGP1WEYWY1wI?authuser=0&hl=pt-BR&rclk=1"
"D&D Contabilidade - Contabilidade em São Paulo - SP","escritório de contabilidade","R. Líbero Badaró, 137 - 3° andar, Sala 35 - Centro Histórico de São Paulo, São Paulo - SP, 01009-000","011998636698","negocio@dedcontabilidade.com.br","https://dedcontabilidade.com.br/","https://www.google.com.br/maps/place/D%26D+Contabilidade+-+Contabilidade+em+S%C3%A3o+Paulo+-+SP/data=!4m7!3m6!1s0x94ce650112f29865:0x60ece2c0e45a2db!8m2!3d-23.5482549!4d-46.6373649!16s%2Fg%2F11h5rffjly!19sChIJZZjyEgFlzpQR26JFDizODgY?authuser=0&hl=pt-BR&rclk=1"
"D&D Contabilidade - Contabilidade em São Paulo - SP","escritório de contabilidade","R. Líbero Badaró, 137 - 3° andar, Sala 35 - Centro Histórico de São Paulo, São Paulo - SP, 01009-000","011998636698","negocio@dedcontabilidade.com.br","https://dedcontabilidade.com.br/","https://www.google.com.br/maps/place/D%26D+Contabilidade+-+Contabilidade+em+S%C3%A3o+Paulo+-+SP/data=!4m7!3m6!1s0x94ce650112f29865:0x60ece2c0e45a2db!8m2!3d-23.5482549!4d-46.6373649!16s%2Fg%2F11h5rffjly!19sChIJZZjyEgFlzpQR26JFDizODgY?authuser=0&hl=pt-BR&rclk=1"
"BLN CONTABILIDADE - O Escritório de Contabilidade da Avenida Paulista","escritório de contabilidade","Av. Paulista, 491 - andar 1 - Bela Vista, São Paulo - SP, 01311-000","011999433341","contato@blncontabilidade.com.br","https://www.blncontabilidade.com.br/","https://www.google.com.br/maps/place/BLN+CONTABILIDADE+-+O+Escrit%C3%B3rio+de+Contabilidade+da+Avenida+Paulista/data=!4m7!3m6!1s0x94ce59bf961a95c5:0xa038fc9be2b58c61!8m2!3d-23.568412!4d-46.6484113!16s%2Fg%2F11gh_g788w!19sChIJxZUalr9ZzpQRYYy14pv8OKA?authuser=0&hl=pt-BR&rclk=1"
"BLN CONTABILIDADE - O Escritório de Contabilidade da Avenida Paulista","escritório de contabilidade","Av. Paulista, 491 - andar 1 - Bela Vista, São Paulo - SP, 01311-000","011999433341","contato@blncontabilidade.com.br","https://www.blncontabilidade.com.br/","https://www.google.com.br/maps/place/BLN+CONTABILIDADE+-+O+Escrit%C3%B3rio+de+Contabilidade+da+Avenida+Paulista/data=!4m7!3m6!1s0x94ce59bf961a95c5:0xa038fc9be2b58c61!8m2!3d-23.568412!4d-46.6484113!16s%2Fg%2F11gh_g788w!19sChIJxZUalr9ZzpQRYYy14pv8OKA?authuser=0&hl=pt-BR&rclk=1"
"Escritório de Contabilidade SP - RKITA","escritório de contabilidade","R. Martiniano de Carvalho, 181 - Bela Vista, São Paulo - SP, 01321-001","011976593225","contato@rkita.com.br","http://www.rkita.com.br/","https://www.google.com.br/maps/place/Escrit%C3%B3rio+de+Contabilidade+SP+-+RKITA/data=!4m7!3m6!1s0x94ce59907c13da61:0xcb94d6e0b21464c6!8m2!3d-23.5604123!4d-46.6411513!16s%2Fg%2F11m_ldszc2!19sChIJYdoTfJBZzpQRxmQUsuDWlMs?authuser=0&hl=pt-BR&rclk=1"
